Customer_ID,Subscription_Length,Last_Activity,Support_Tickets_Raised,Satisfaction_Score
CUST004441,11,79,1,5.0
CUST004442,2,93,2,4.0
CUST004443,50,238,2,9.0
CUST004444,41,234,3,
CUST004445,2,177,1,
CUST004446,34,255,0,1.0
CUST004447,3,321,2,7.0
CUST004448,16,132,4,10.0
CUST004449,51,265,2,8.0
CUST004450,4,292,2,
CUST004451,23,179,2,3.0
CUST004452,57,344,2,6.0
CUST004453,50,146,1,2.0
CUST004454,20,143,0,6.0
CUST004455,25,20,0,5.0
CUST004456,30,58,2,7.0
CUST004457,18,296,2,9.0
CUST004458,42,66,1,9.0
CUST004459,11,345,0,1.0
CUST004460,29,13,1,7.0
CUST004461,17,62,2,3.0
CUST004462,26,46,3,4.0
CUST004463,56,93,1,2.0
CUST004464,57,223,4,1.0
CUST004465,23,23,1,10.0
CUST004466,56,357,3,3.0
CUST004467,52,67,1,
CUST004468,48,114,2,
CUST004469,20,206,1,
CUST004470,45,66,3,3.0
CUST004471,2,50,1,5.0
CUST004472,24,141,3,3.0
CUST004473,31,258,0,4.0
CUST004474,27,34,0,4.0
CUST004475,2,296,3,1.0
CUST004476,57,253,2,6.0
CUST004477,14,69,2,7.0
CUST004478,4,189,4,7.0
CUST004479,49,153,1,6.0
CUST004480,13,203,3,7.0
CUST004481,36,77,2,3.0
CUST004482,35,191,6,5.0
CUST004483,44,28,2,
CUST004484,54,213,1,10.0
CUST004485,55,56,1,5.0
CUST004486,8,112,1,10.0
CUST004487,2,243,4,2.0
CUST004488,6,154,2,6.0
CUST004489,31,155,4,7.0
CUST004490,54,282,4,2.0
CUST004491,10,271,0,10.0
CUST004492,44,50,1,8.0
CUST004493,21,68,1,5.0
CUST004494,42,132,3,8.0
CUST004495,10,158,2,3.0
CUST004496,23,333,4,2.0
CUST004497,3,265,1,7.0
CUST004498,32,170,1,
CUST004499,20,270,4,5.0
CUST004500,10,220,5,8.0
CUST004501,29,40,2,9.0
CUST004502,41,289,2,8.0
CUST004503,52,79,2,10.0
CUST004504,51,239,1,2.0
CUST004505,46,60,4,10.0
CUST004506,34,320,2,7.0
CUST004507,37,318,1,5.0
CUST004508,20,335,3,7.0
CUST004509,8,237,1,3.0
CUST004510,7,76,1,4.0
CUST004511,6,306,3,7.0
CUST004512,11,39,1,2.0
CUST004513,44,199,0,2.0
CUST004514,18,105,1,1.0
CUST004515,51,70,4,1.0
CUST004516,42,282,2,1.0
CUST004517,57,58,0,
CUST004518,29,329,3,5.0
CUST004519,25,179,3,10.0
CUST004520,21,308,4,8.0
CUST004521,46,222,2,5.0
CUST004522,3,144,2,1.0
CUST004523,18,304,3,8.0
CUST004524,24,27,1,
CUST004525,47,161,3,8.0
CUST004526,38,151,1,2.0
CUST004527,10,173,2,10.0
CUST004528,27,211,3,8.0
CUST004529,12,356,3,6.0
CUST004530,7,22,0,1.0
CUST004531,17,298,2,1.0
CUST004532,1,33,2,10.0
CUST004533,58,109,2,5.0
CUST004534,50,47,1,7.0
CUST004535,26,96,1,4.0
CUST004536,15,125,0,10.0
CUST004537,51,335,1,5.0
CUST004538,33,295,4,10.0
CUST004539,37,302,3,3.0
CUST004540,47,328,3,2.0
CUST004541,31,307,4,2.0
CUST004542,35,25,1,5.0
CUST004543,1,82,4,4.0
CUST004544,8,58,1,2.0
CUST004545,12,26,2,5.0
CUST004546,59,297,2,10.0
CUST004547,54,44,0,9.0
CUST004548,57,85,2,8.0
CUST004549,19,22,2,9.0
CUST004550,25,226,2,9.0
CUST004551,57,37,1,8.0
CUST004552,32,101,4,9.0
CUST004553,12,142,3,
CUST004554,13,4,3,8.0
CUST004555,28,24,3,2.0
CUST004556,1,191,4,9.0
CUST004557,51,321,0,9.0
CUST004558,6,322,3,3.0
CUST004559,8,269,2,6.0
CUST004560,4,27,4,7.0
CUST004561,5,81,1,3.0
CUST004562,25,121,1,5.0
CUST004563,22,69,1,1.0
CUST004564,28,313,2,
CUST004565,39,72,3,8.0
CUST004566,23,246,2,3.0
CUST004567,4,246,1,8.0
CUST004568,52,253,1,9.0
CUST004569,4,364,0,
CUST004570,47,73,3,7.0
CUST004571,59,274,5,
CUST004572,21,16,1,8.0
CUST004573,37,179,3,
CUST004574,56,352,2,10.0
CUST004575,41,40,0,1.0
CUST004576,2,39,3,3.0
CUST004577,59,56,2,3.0
CUST004578,7,233,1,3.0
CUST004579,49,54,1,4.0
CUST004580,16,172,2,1.0
CUST004581,17,302,3,
CUST004582,20,189,2,5.0
CUST004583,58,43,1,6.0
CUST004584,23,4,4,9.0
CUST004585,34,261,1,2.0
CUST004586,11,58,5,
CUST004587,34,37,2,7.0
CUST004588,33,235,0,9.0
CUST004589,26,265,1,
CUST004590,2,15,2,7.0
CUST004591,23,88,3,1.0
CUST004592,41,99,2,8.0
CUST004593,22,105,0,7.0
CUST004594,58,217,0,7.0
CUST004595,34,191,2,2.0
CUST004596,15,215,1,10.0
CUST004597,10,198,2,9.0
CUST004598,15,105,2,8.0
CUST004599,42,27,2,1.0
CUST004600,29,182,0,1.0
CUST004601,57,83,0,5.0
CUST004602,23,159,2,2.0
CUST004603,59,230,2,1.0
CUST004604,17,235,2,10.0
CUST004605,9,288,3,8.0
CUST004606,50,18,1,4.0
CUST004607,36,284,4,2.0
CUST004608,9,71,1,5.0
CUST004609,16,215,0,6.0
CUST004610,36,117,3,8.0
CUST004611,48,100,1,7.0
CUST004612,51,88,4,7.0
CUST004613,33,348,2,1.0
CUST004614,55,153,2,3.0
CUST004615,31,295,3,3.0
CUST004616,6,177,1,7.0
CUST004617,10,132,3,
CUST004618,16,308,0,
CUST004619,4,122,2,7.0
CUST004620,54,211,0,9.0
CUST004621,22,68,0,
CUST004622,13,57,1,2.0
CUST004623,16,13,1,6.0
CUST004624,52,193,1,2.0
CUST004625,29,63,2,
CUST004626,6,327,1,5.0
CUST004627,26,153,2,
CUST004628,11,23,1,4.0
CUST004629,24,30,1,6.0
CUST004630,29,189,2,3.0
CUST004631,3,310,1,4.0
CUST004632,52,109,1,4.0
CUST004633,10,353,3,4.0
CUST004634,1,60,1,1.0
CUST004635,52,66,3,4.0
CUST004636,43,166,1,4.0
CUST004637,26,141,2,6.0
CUST004638,58,52,0,9.0
CUST004639,12,180,1,10.0
CUST004640,14,32,2,6.0
CUST004641,25,214,1,6.0
CUST004642,8,265,0,7.0
CUST004643,43,17,2,7.0
CUST004644,4,126,2,1.0
CUST004645,28,82,3,8.0
CUST004646,7,40,1,1.0
CUST004647,10,104,1,
CUST004648,51,219,2,4.0
CUST004649,57,182,2,9.0
CUST004650,58,156,2,8.0
CUST004651,36,178,2,9.0
CUST004652,2,18,3,6.0
CUST004653,26,141,3,9.0
CUST004654,53,161,1,4.0
CUST004655,50,214,1,3.0
CUST004656,14,222,3,3.0
CUST004657,58,262,3,8.0
CUST004658,16,45,2,2.0
CUST004659,54,187,2,
CUST004660,43,354,3,9.0
CUST004661,42,241,2,9.0
CUST004662,17,225,2,
CUST004663,46,334,3,8.0
CUST004664,22,48,1,
CUST004665,4,111,3,7.0
CUST004666,19,83,0,1.0
CUST004667,2,104,3,9.0
CUST004668,39,74,1,3.0
CUST004669,9,55,4,1.0
CUST004670,19,317,2,8.0
CUST004671,16,2,3,7.0
CUST004672,54,242,2,2.0
CUST004673,25,258,1,7.0
CUST004674,48,332,2,5.0
CUST004675,18,10,3,
CUST004676,23,76,3,10.0
CUST004677,53,258,1,7.0
CUST004678,21,121,1,2.0
CUST004679,11,321,1,2.0
CUST004680,39,215,6,7.0
CUST004681,41,245,3,3.0
CUST004682,4,337,2,
CUST004683,25,180,1,7.0
CUST004684,32,341,0,2.0
CUST004685,30,300,2,2.0
CUST004686,45,290,0,9.0
CUST004687,59,73,2,1.0
CUST004688,26,209,0,3.0
CUST004689,57,241,2,10.0
CUST004690,36,362,1,
CUST004691,51,173,2,5.0
CUST004692,34,5,3,3.0
CUST004693,9,217,3,9.0
CUST004694,12,214,1,5.0
CUST004695,2,325,3,7.0
CUST004696,38,310,2,7.0
CUST004697,5,38,3,9.0
CUST004698,5,61,1,2.0
CUST004699,52,95,1,3.0
CUST004700,22,233,3,4.0
CUST004701,5,277,2,8.0
CUST004702,59,36,5,1.0
CUST004703,4,1,4,9.0
CUST004704,9,150,1,5.0
CUST004705,29,215,1,4.0
CUST004706,22,46,1,8.0
CUST004707,27,65,0,9.0
CUST004708,10,6,2,3.0
CUST004709,16,81,1,4.0
CUST004710,42,189,0,1.0
CUST004711,42,151,2,3.0
CUST004712,51,148,2,10.0
CUST004713,10,28,4,5.0
CUST004714,6,165,1,8.0
CUST004715,49,135,2,1.0
CUST004716,5,254,0,1.0
CUST004717,58,305,2,3.0
CUST004718,6,212,2,9.0
CUST004719,59,280,2,9.0
CUST004720,56,80,3,1.0
CUST004721,59,269,2,4.0
CUST004722,47,348,1,8.0
CUST004723,25,15,0,2.0
CUST004724,59,87,2,
CUST004725,51,223,2,7.0
CUST004726,50,325,1,7.0
CUST004727,4,91,0,5.0
CUST004728,40,316,4,
CUST004729,59,266,1,6.0
CUST004730,48,307,1,2.0
CUST004731,32,320,2,9.0
CUST004732,56,106,2,5.0
CUST004733,51,253,0,2.0
CUST004734,52,199,1,6.0
CUST004735,35,56,0,10.0
CUST004736,10,239,2,5.0
CUST004737,34,347,3,2.0
CUST004738,36,341,3,10.0
CUST004739,6,363,2,10.0
CUST004740,43,218,2,7.0
CUST004741,46,212,2,10.0
CUST004742,16,189,4,2.0
CUST004743,59,335,1,7.0
CUST004744,53,102,2,6.0
CUST004745,19,143,1,4.0
CUST004746,34,285,0,4.0
CUST004747,25,70,2,6.0
CUST004748,31,336,4,9.0
CUST004749,49,65,0,10.0
CUST004750,41,198,3,6.0
CUST004751,17,16,2,6.0
CUST004752,47,310,3,1.0
CUST004753,30,353,3,5.0
CUST004754,39,263,3,1.0
CUST004755,54,60,3,9.0
CUST004756,55,10,2,10.0
CUST004757,31,309,0,4.0
CUST004758,19,8,4,2.0
CUST004759,35,341,0,9.0
CUST004760,29,90,3,6.0
CUST004761,59,37,2,10.0
CUST004762,1,84,2,3.0
CUST004763,4,234,2,2.0
CUST004764,28,250,1,6.0
CUST004765,18,240,3,10.0
CUST004766,26,104,3,6.0
CUST004767,40,211,3,9.0
CUST004768,19,225,2,5.0
CUST004769,55,279,0,9.0
CUST004770,55,166,0,5.0
CUST004771,57,301,4,2.0
CUST004772,6,46,4,1.0
CUST004773,1,2,4,9.0
CUST004774,8,176,4,10.0
CUST004775,33,273,3,7.0
CUST004776,51,118,2,3.0
CUST004777,43,272,3,6.0
CUST004778,21,173,2,10.0
CUST004779,24,304,1,4.0
CUST004780,25,152,2,9.0
CUST004781,47,351,3,2.0
CUST004782,55,193,2,4.0
CUST004783,57,92,2,1.0
CUST004784,43,161,1,7.0
CUST004785,19,106,3,4.0
CUST004786,29,229,1,5.0
CUST004787,53,103,0,1.0
CUST004788,10,132,2,2.0
CUST004789,56,257,4,
CUST004790,12,289,0,
CUST004791,33,101,1,1.0
CUST004792,56,301,1,10.0
CUST004793,7,21,2,1.0
CUST004794,17,249,3,6.0
CUST004795,58,192,2,2.0
CUST004796,10,73,2,3.0
CUST004797,31,313,0,5.0
CUST004798,6,168,0,3.0
CUST004799,17,62,1,6.0
CUST004800,50,171,3,7.0
CUST004801,37,121,1,
CUST004802,18,216,2,6.0
CUST004803,26,174,1,2.0
CUST004804,49,24,1,9.0
CUST004805,54,138,2,2.0
CUST004806,16,99,2,6.0
CUST004807,8,324,2,9.0
CUST004808,24,57,0,9.0
CUST004809,13,247,2,2.0
CUST004810,29,172,0,9.0
CUST004811,32,201,3,8.0
CUST004812,24,331,1,7.0
CUST004813,16,107,1,8.0
CUST004814,11,48,3,10.0
CUST004815,32,333,3,8.0
CUST004816,6,286,1,1.0
CUST004817,59,46,1,9.0
CUST004818,35,120,1,6.0
CUST004819,33,60,1,1.0
CUST004820,18,147,2,1.0
CUST004821,37,104,3,7.0
CUST004822,13,68,3,10.0
CUST004823,10,162,1,2.0
CUST004824,37,215,4,6.0
CUST004825,26,118,3,5.0
CUST004826,46,237,2,5.0
CUST004827,17,218,2,10.0
CUST004828,1,124,4,6.0
CUST004829,25,117,4,8.0
CUST004830,34,263,0,5.0
CUST004831,39,338,4,
CUST004832,10,170,2,5.0
CUST004833,20,196,2,10.0
CUST004834,7,309,2,6.0
CUST004835,56,150,1,8.0
CUST004836,16,246,2,2.0
CUST004837,37,282,1,7.0
CUST004838,29,191,1,3.0
CUST004839,12,174,2,9.0
CUST004840,17,81,0,10.0
CUST004841,48,172,2,7.0
CUST004842,20,164,4,3.0
CUST004843,26,297,2,8.0
CUST004844,48,111,1,10.0
CUST004845,19,207,1,2.0
CUST004846,58,338,3,10.0
CUST004847,47,70,1,8.0
CUST004848,12,98,0,7.0
CUST004849,21,5,1,5.0
CUST004850,42,185,4,4.0
CUST004851,58,204,4,10.0
CUST004852,54,12,4,
CUST004853,34,239,3,1.0
CUST004854,7,331,2,4.0
CUST004855,45,280,3,6.0
CUST004856,35,115,3,6.0
CUST004857,15,210,2,
CUST004858,1,319,1,9.0
CUST004859,26,133,1,1.0
CUST004860,35,223,2,4.0
CUST004861,25,345,5,4.0
CUST004862,42,181,1,2.0
CUST004863,59,28,2,8.0
CUST004864,59,193,1,2.0
CUST004865,15,301,1,2.0
CUST004866,22,256,3,2.0
CUST004867,59,111,4,1.0
CUST004868,6,194,1,5.0
CUST004869,52,124,1,4.0
CUST004870,15,91,1,2.0
CUST004871,24,136,3,1.0
CUST004872,21,283,1,1.0
CUST004873,7,229,0,2.0
CUST004874,57,145,2,1.0
CUST004875,29,242,3,9.0
CUST004876,32,31,0,2.0
CUST004877,32,261,4,3.0
CUST004878,53,60,1,
CUST004879,59,89,2,5.0
CUST004880,5,101,0,8.0
CUST004881,4,298,4,7.0
CUST004882,22,279,3,6.0
CUST004883,18,121,2,2.0
CUST004884,35,243,2,4.0
CUST004885,17,77,0,9.0
CUST004886,50,273,0,7.0
CUST004887,50,58,4,3.0
CUST004888,56,247,1,
CUST004889,24,96,4,8.0
CUST004890,2,45,2,8.0
CUST004891,13,291,0,8.0
CUST004892,54,258,0,8.0
CUST004893,15,303,2,10.0
CUST004894,5,259,1,6.0
CUST004895,3,246,2,10.0
CUST004896,37,240,1,3.0
CUST004897,37,128,3,9.0
CUST004898,37,202,1,3.0
CUST004899,3,276,2,4.0
CUST004900,35,207,2,10.0
CUST004901,52,40,2,1.0
CUST004902,23,321,1,2.0
CUST004903,28,346,1,6.0
CUST004904,30,319,3,1.0
CUST004905,18,56,2,9.0
CUST004906,58,160,2,8.0
CUST004907,52,322,3,2.0
CUST004908,36,96,1,2.0
CUST004909,33,116,3,8.0
CUST004910,26,212,1,8.0
CUST004911,48,87,1,1.0
CUST004912,40,307,2,5.0
CUST004913,17,268,1,2.0
CUST004914,40,44,3,1.0
CUST004915,7,83,1,
CUST004916,57,211,2,3.0
CUST004917,8,346,1,10.0
CUST004918,53,9,1,
CUST004919,56,157,3,10.0
CUST004920,31,348,4,1.0
CUST004921,59,189,2,2.0
CUST004922,58,320,3,9.0
CUST004923,12,131,3,5.0
CUST004924,48,215,2,9.0
CUST004925,31,115,2,6.0
CUST004926,44,123,3,10.0
CUST004927,19,358,2,10.0
CUST004928,10,333,1,
CUST004929,39,319,6,8.0
CUST004930,12,364,2,9.0
CUST004931,20,192,2,
CUST004932,37,148,1,9.0
CUST004933,48,28,0,4.0
CUST004934,41,124,2,8.0
CUST004935,7,77,2,5.0
CUST004936,52,75,2,6.0
CUST004937,54,358,2,4.0
CUST004938,58,186,1,5.0
CUST004939,14,39,7,1.0
CUST004940,11,234,4,3.0
CUST004941,7,248,3,4.0
CUST004942,29,329,4,1.0
CUST004943,10,131,2,3.0
CUST004944,29,5,2,4.0
CUST004945,9,348,0,9.0
CUST004946,36,259,5,3.0
CUST004947,48,245,1,3.0
CUST004948,10,350,3,4.0
CUST004949,19,78,3,9.0
CUST004950,56,336,1,9.0
CUST004951,31,115,0,1.0
CUST004952,17,4,1,8.0
CUST004953,9,131,0,10.0
CUST004954,45,227,2,1.0
CUST004955,33,128,0,2.0
CUST004956,34,9,0,10.0
CUST004957,45,324,3,5.0
CUST004958,24,118,2,
CUST004959,9,344,2,2.0
CUST004960,7,188,2,10.0
CUST004961,16,139,3,5.0
CUST004962,19,125,1,3.0
CUST004963,39,223,2,7.0
CUST004964,6,328,0,
CUST004965,50,306,0,5.0
CUST004966,51,259,5,3.0
CUST004967,11,67,2,2.0
CUST004968,12,85,1,3.0
CUST004969,58,62,1,10.0
CUST004970,42,14,0,4.0
CUST004971,13,122,2,2.0
CUST004972,12,279,1,2.0
CUST004973,21,123,1,
CUST004974,10,77,4,2.0
CUST004975,20,272,2,6.0
CUST004976,50,146,1,2.0
CUST004977,36,269,1,
CUST004978,28,56,1,
CUST004979,24,218,3,10.0
CUST004980,5,173,3,4.0
CUST004981,37,40,0,2.0
CUST004982,12,359,2,4.0
CUST004983,58,159,2,2.0
CUST004984,35,360,1,5.0
CUST004985,40,32,1,7.0
CUST004986,54,248,0,6.0
CUST004987,2,129,0,2.0
CUST004988,50,291,2,
CUST004989,41,36,3,
CUST004990,45,348,1,
CUST004991,39,66,2,7.0
CUST004992,42,285,2,4.0
CUST004993,9,157,2,1.0
CUST004994,22,43,1,7.0
CUST004995,47,275,3,6.0
CUST004996,5,121,0,8.0
CUST004997,12,192,3,5.0
CUST004998,1,354,2,8.0
CUST004999,44,31,1,10.0
CUST005000,22,357,1,8.0
