Customer_ID,Age,Gender,Region
CUST004756,27.0,Male,North
CUST004757,39.0,Male,North
CUST004758,34.0,Female,West
CUST004759,21.0,Male,South
CUST004760,,Female,South
CUST004761,69.0,Female,South
CUST004762,64.0,Male,West
CUST004763,42.0,Male,North
CUST004764,38.0,Male,North
CUST004765,54.0,Male,South
CUST004766,55.0,Female,West
CUST004767,66.0,Male,West
CUST004768,18.0,Male,West
CUST004769,42.0,Female,South
CUST004770,68.0,Female,West
CUST004771,53.0,Female,South
CUST004772,,Female,South
CUST004773,58.0,Male,South
CUST004774,41.0,Male,East
CUST004775,19.0,Female,South
CUST004776,57.0,Female,West
CUST004777,32.0,Male,East
CUST004778,49.0,Male,North
CUST004779,56.0,Male,North
CUST004780,23.0,Male,West
CUST004781,18.0,Male,West
CUST004782,64.0,Female,West
CUST004783,40.0,Female,West
CUST004784,56.0,Female,East
CUST004785,34.0,Female,West
CUST004786,51.0,Male,South
CUST004787,58.0,Female,North
CUST004788,46.0,Male,West
CUST004789,26.0,Male,South
CUST004790,30.0,Male,West
CUST004791,23.0,Male,South
CUST004792,,Male,East
CUST004793,37.0,Male,North
CUST004794,,Male,North
CUST004795,20.0,Female,East
CUST004796,34.0,Male,South
CUST004797,66.0,Female,West
CUST004798,29.0,Female,South
CUST004799,65.0,Male,North
CUST004800,64.0,Male,East
CUST004801,,Female,East
CUST004802,18.0,Female,South
CUST004803,34.0,Female,South
CUST004804,,Female,East
CUST004805,43.0,Male,North
CUST004806,32.0,Male,West
CUST004807,53.0,Male,West
CUST004808,49.0,Female,South
CUST004809,49.0,Male,East
CUST004810,21.0,Female,East
CUST004811,35.0,Male,East
CUST004812,66.0,Female,North
CUST004813,36.0,Male,South
CUST004814,60.0,Male,South
CUST004815,69.0,Female,South
CUST004816,52.0,Female,North
CUST004817,57.0,Female,South
CUST004818,31.0,Female,West
CUST004819,50.0,Female,South
CUST004820,31.0,Male,South
CUST004821,51.0,Female,South
CUST004822,21.0,Male,North
CUST004823,41.0,Male,West
CUST004824,46.0,Male,West
CUST004825,36.0,Male,East
CUST004826,23.0,Male,East
CUST004827,50.0,Female,West
CUST004828,66.0,Female,South
CUST004829,57.0,Male,South
CUST004830,36.0,Male,South
CUST004831,18.0,Female,North
CUST004832,22.0,Female,South
CUST004833,,Male,North
CUST004834,,Female,West
CUST004835,23.0,Female,South
CUST004836,57.0,Female,South
CUST004837,30.0,Male,East
CUST004838,65.0,Female,West
CUST004839,52.0,Male,South
CUST004840,36.0,Male,North
CUST004841,29.0,Male,West
CUST004842,33.0,Male,East
CUST004843,60.0,Male,West
CUST004844,27.0,Female,North
CUST004845,42.0,Male,East
CUST004846,37.0,Male,North
CUST004847,48.0,Male,West
CUST004848,21.0,Female,East
CUST004849,61.0,Female,North
CUST004850,40.0,Female,West
CUST004851,19.0,Female,North
CUST004852,39.0,Female,South
CUST004853,68.0,Female,West
CUST004854,54.0,Female,East
CUST004855,25.0,Male,East
CUST004856,24.0,Male,South
CUST004857,31.0,Female,North
CUST004858,20.0,Male,North
CUST004859,67.0,Male,East
CUST004860,33.0,Female,North
CUST004861,36.0,Male,West
CUST004862,68.0,Male,West
CUST004863,35.0,Female,East
CUST004864,69.0,Male,West
CUST004865,,Female,East
CUST004866,,Female,North
CUST004867,50.0,Male,North
CUST004868,66.0,Male,North
CUST004869,29.0,Male,South
CUST004870,28.0,Female,East
CUST004871,,Female,West
CUST004872,,Female,North
CUST004873,29.0,Male,South
CUST004874,34.0,Male,West
CUST004875,23.0,Female,West
CUST004876,50.0,Male,West
CUST004877,22.0,Male,North
CUST004878,45.0,Female,West
CUST004879,31.0,Female,East
CUST004880,22.0,Male,South
CUST004881,50.0,Female,West
CUST004882,67.0,Male,West
CUST004883,65.0,Female,East
CUST004884,58.0,Female,West
CUST004885,36.0,Female,North
CUST004886,39.0,Male,North
CUST004887,22.0,Male,North
CUST004888,19.0,Female,West
CUST004889,47.0,Female,South
CUST004890,64.0,Female,South
CUST004891,56.0,Male,West
CUST004892,21.0,Female,South
CUST004893,50.0,Female,South
CUST004894,30.0,Female,West
CUST004895,37.0,Female,North
CUST004896,24.0,Male,West
CUST004897,32.0,Male,North
CUST004898,40.0,Female,North
CUST004899,31.0,Male,South
CUST004900,40.0,Male,South
CUST004901,36.0,Male,North
CUST004902,46.0,Female,North
CUST004903,37.0,Male,South
CUST004904,46.0,Male,East
CUST004905,41.0,Male,North
CUST004906,35.0,Female,North
CUST004907,,Female,North
CUST004908,58.0,Male,South
CUST004909,25.0,Male,West
CUST004910,43.0,Female,North
CUST004911,46.0,Female,North
CUST004912,27.0,Male,North
CUST004913,34.0,Male,West
CUST004914,19.0,Female,West
CUST004915,23.0,Female,North
CUST004916,22.0,Male,North
CUST004917,45.0,Female,East
CUST004918,58.0,Male,West
CUST004919,22.0,Male,East
CUST004920,35.0,Male,North
CUST004921,43.0,Female,North
CUST004922,37.0,Male,North
CUST004923,58.0,Male,North
CUST004924,66.0,Female,South
CUST004925,44.0,Female,South
CUST004926,66.0,Male,South
CUST004927,29.0,Male,East
CUST004928,24.0,Female,West
CUST004929,20.0,Female,North
CUST004930,,Female,West
CUST004931,51.0,Male,South
CUST004932,,Male,North
CUST004933,52.0,Male,North
CUST004934,,Female,East
CUST004935,19.0,Male,West
CUST004936,41.0,Female,East
CUST004937,27.0,Male,South
CUST004938,,Female,West
CUST004939,39.0,Male,South
CUST004940,43.0,Male,East
CUST004941,60.0,Female,East
CUST004942,56.0,Female,North
CUST004943,44.0,Male,West
CUST004944,46.0,Female,West
CUST004945,64.0,Female,North
CUST004946,55.0,Male,West
CUST004947,37.0,Female,South
CUST004948,44.0,Male,South
CUST004949,58.0,Male,East
CUST004950,37.0,Female,South
CUST004951,61.0,Female,West
CUST004952,36.0,Male,North
CUST004953,37.0,Male,East
CUST004954,52.0,Male,North
CUST004955,64.0,Male,East
CUST004956,19.0,Male,East
CUST004957,47.0,Male,North
CUST004958,51.0,Female,South
CUST004959,39.0,Female,South
CUST004960,20.0,Female,South
CUST004961,23.0,Male,South
CUST004962,32.0,Female,North
CUST004963,44.0,Male,West
CUST004964,27.0,Male,East
CUST004965,,Female,North
CUST004966,50.0,Male,South
CUST004967,49.0,Male,South
CUST004968,65.0,Male,North
CUST004969,23.0,Male,East
CUST004970,58.0,Male,North
CUST004971,53.0,Male,North
CUST004972,19.0,Female,West
CUST004973,46.0,Male,North
CUST004974,21.0,Male,West
CUST004975,18.0,Male,East
CUST004976,36.0,Male,North
CUST004977,43.0,Female,North
CUST004978,42.0,Female,South
CUST004979,27.0,Male,North
CUST004980,32.0,Male,South
CUST004981,39.0,Male,South
CUST004982,68.0,Female,South
CUST004983,65.0,Female,East
CUST004984,38.0,Female,West
CUST004985,39.0,Female,South
CUST004986,53.0,Male,North
CUST004987,51.0,Female,North
CUST004988,47.0,Female,South
CUST004989,42.0,Male,South
CUST004990,62.0,Male,North
CUST004991,45.0,Female,South
CUST004992,18.0,Female,West
CUST004993,66.0,Female,West
CUST004994,62.0,Female,East
CUST004995,21.0,Male,South
CUST004996,24.0,Male,East
CUST004997,66.0,Female,East
CUST004998,26.0,Female,East
CUST004999,53.0,Female,South
CUST005000,36.0,Female,East
