Customer_ID,Payment_Method,Monthly_Spend,Discount_Offered
CUST003550,Debit Card,45.56,16.62
CUST003551,PayPal,41.74,9.69
CUST003552,PayPal,56.03,6.7
CUST003553,Debit Card,44.77,12.97
CUST003554,Credit Card,30.81,18.74
CUST003555,Credit Card,44.9,18.63
CUST003556,Credit Card,32.12,8.74
CUST003557,PayPal,42.86,15.79
CUST003558,Debit Card,57.56,5.45
CUST003559,Debit Card,63.42,6.98
CUST003560,PayPal,53.08,12.49
CUST003561,Debit Card,33.92,8.43
CUST003562,Debit Card,55.49,16.97
CUST003563,Credit Card,40.08,18.97
CUST003564,Debit Card,46.83,5.06
CUST003565,Debit Card,41.24,8.49
CUST003566,PayPal,48.38,11.59
CUST003567,PayPal,44.69,13.45
CUST003568,Credit Card,34.77,18.74
CUST003569,PayPal,44.13,18.38
CUST003570,Credit Card,38.14,14.56
CUST003571,Credit Card,29.57,8.86
CUST003572,Debit Card,58.62,16.75
CUST003573,Credit Card,38.5,8.04
CUST003574,Debit Card,48.6,19.48
CUST003575,Credit Card,50.08,5.09
CUST003576,PayPal,44.87,13.55
CUST003577,PayPal,30.65,6.33
CUST003578,PayPal,40.95,11.11
CUST003579,Credit Card,51.54,14.52
CUST003580,Credit Card,54.84,15.34
CUST003581,Debit Card,37.41,16.78
CUST003582,Debit Card,40.74,13.9
CUST003583,Debit Card,53.73,8.77
CUST003584,Debit Card,53.44,18.34
CUST003585,Credit Card,39.95,17.17
CUST003586,Credit Card,34.47,7.4
CUST003587,Debit Card,35.53,17.4
CUST003588,Credit Card,47.13,19.59
CUST003589,Credit Card,37.27,14.56
CUST003590,Credit Card,49.89,9.23
CUST003591,Credit Card,49.38,14.1
CUST003592,Debit Card,35.59,10.14
CUST003593,Debit Card,46.13,15.14
CUST003594,Credit Card,54.19,13.17
CUST003595,PayPal,48.32,18.94
CUST003596,Debit Card,46.06,14.27
CUST003597,Debit Card,39.13,8.21
CUST003598,PayPal,60.85,15.88
CUST003599,Debit Card,31.9,9.51
CUST003600,PayPal,53.58,9.09
CUST003601,PayPal,30.05,10.88
CUST003602,Credit Card,45.14,5.18
CUST003603,Debit Card,62.9,19.54
CUST003604,PayPal,61.05,12.98
CUST003605,Credit Card,34.85,16.6
CUST003606,Debit Card,40.22,8.87
CUST003607,Credit Card,44.13,16.2
CUST003608,Credit Card,57.94,13.51
CUST003609,PayPal,25.67,11.36
CUST003610,Debit Card,58.78,19.56
CUST003611,Credit Card,52.75,12.41
CUST003612,PayPal,51.47,14.86
CUST003613,PayPal,43.64,5.23
CUST003614,Credit Card,40.98,9.52
CUST003615,Credit Card,64.11,18.33
CUST003616,PayPal,36.95,16.38
CUST003617,Credit Card,38.96,13.05
CUST003618,Credit Card,34.21,18.5
CUST003619,Debit Card,47.22,12.29
CUST003620,PayPal,61.85,13.5
CUST003621,Credit Card,48.01,10.73
CUST003622,PayPal,37.17,14.3
CUST003623,Debit Card,36.86,9.79
CUST003624,PayPal,46.07,10.78
CUST003625,PayPal,40.22,19.49
CUST003626,PayPal,52.67,6.67
CUST003627,Debit Card,46.86,6.58
CUST003628,Debit Card,34.35,5.65
CUST003629,PayPal,66.49,9.8
CUST003630,PayPal,44.24,10.97
CUST003631,Debit Card,23.18,6.42
CUST003632,Credit Card,49.38,13.24
CUST003633,Debit Card,59.31,13.75
CUST003634,PayPal,63.27,16.27
CUST003635,Credit Card,62.95,19.64
CUST003636,Credit Card,45.27,14.29
CUST003637,Credit Card,50.17,6.67
CUST003638,Debit Card,30.04,6.33
CUST003639,Debit Card,41.67,16.66
CUST003640,Debit Card,49.07,14.76
CUST003641,Debit Card,49.64,7.43
CUST003642,PayPal,56.58,8.8
CUST003643,Credit Card,46.13,16.25
CUST003644,PayPal,31.53,13.49
CUST003645,Debit Card,57.78,13.78
CUST003646,Debit Card,42.97,8.15
CUST003647,PayPal,62.02,14.44
CUST003648,Credit Card,47.33,16.56
CUST003649,Credit Card,37.81,18.28
CUST003650,Debit Card,56.52,16.05
CUST003651,Debit Card,40.07,13.65
CUST003652,Debit Card,62.6,15.1
CUST003653,Debit Card,47.33,12.28
CUST003654,Credit Card,38.49,8.4
CUST003655,PayPal,35.01,18.23
CUST003656,Credit Card,44.74,12.99
CUST003657,PayPal,49.67,13.91
CUST003658,Debit Card,56.15,19.85
CUST003659,Debit Card,52.85,19.78
CUST003660,PayPal,34.21,13.79
CUST003661,Debit Card,43.58,5.51
CUST003662,Credit Card,36.25,10.94
CUST003663,Debit Card,43.2,19.06
CUST003664,Debit Card,48.34,9.32
CUST003665,Debit Card,63.49,19.99
CUST003666,Debit Card,37.76,6.26
CUST003667,Credit Card,51.44,13.52
CUST003668,PayPal,33.69,12.73
CUST003669,Debit Card,46.22,8.83
CUST003670,Debit Card,45.97,19.23
CUST003671,Credit Card,46.36,14.29
CUST003672,Credit Card,40.7,8.45
CUST003673,Credit Card,57.79,10.76
CUST003674,Debit Card,42.63,15.82
CUST003675,PayPal,56.5,9.47
CUST003676,Credit Card,48.4,18.19
CUST003677,Credit Card,38.77,7.49
CUST003678,Credit Card,48.43,8.97
CUST003679,PayPal,55.29,7.17
CUST003680,Debit Card,36.03,6.56
CUST003681,Debit Card,50.53,9.5
CUST003682,Debit Card,52.44,19.99
CUST003683,Credit Card,30.79,6.41
CUST003684,Debit Card,47.0,8.2
CUST003685,Credit Card,52.78,9.07
CUST003686,PayPal,48.59,14.29
CUST003687,PayPal,50.85,16.18
CUST003688,Debit Card,65.96,16.28
CUST003689,Credit Card,49.67,5.13
CUST003690,Credit Card,51.07,14.78
CUST003691,Debit Card,36.86,14.46
CUST003692,PayPal,51.86,12.76
CUST003693,PayPal,41.45,10.69
CUST003694,PayPal,49.18,16.96
CUST003695,PayPal,27.08,10.16
CUST003696,PayPal,27.49,8.45
CUST003697,Debit Card,32.77,9.65
CUST003698,Debit Card,50.93,11.59
CUST003699,Debit Card,46.33,8.21
CUST003700,PayPal,54.46,14.11
CUST003701,PayPal,66.79,18.26
CUST003702,Debit Card,51.36,13.93
CUST003703,Debit Card,38.3,11.7
CUST003704,PayPal,55.76,16.95
CUST003705,Credit Card,35.42,16.22
CUST003706,Debit Card,38.42,10.51
CUST003707,PayPal,56.76,14.06
CUST003708,PayPal,57.49,15.95
CUST003709,Debit Card,32.38,8.68
CUST003710,Credit Card,42.15,10.49
CUST003711,PayPal,46.3,6.59
CUST003712,Debit Card,48.45,19.82
CUST003713,PayPal,58.78,6.29
CUST003714,PayPal,27.94,7.53
CUST003715,PayPal,47.69,12.2
CUST003716,PayPal,51.47,17.98
CUST003717,Credit Card,39.38,10.34
CUST003718,Debit Card,32.54,16.53
CUST003719,Debit Card,55.5,15.14
CUST003720,Debit Card,62.57,14.58
CUST003721,Debit Card,38.28,17.68
CUST003722,Debit Card,49.92,5.21
CUST003723,Credit Card,64.4,18.94
CUST003724,PayPal,36.33,17.44
CUST003725,PayPal,45.56,19.07
CUST003726,Debit Card,50.8,16.9
CUST003727,PayPal,50.84,18.18
CUST003728,PayPal,32.2,8.05
CUST003729,PayPal,49.33,9.79
CUST003730,Debit Card,45.86,9.73
CUST003731,Debit Card,50.82,6.64
CUST003732,Credit Card,32.63,15.94
CUST003733,Debit Card,51.16,7.04
CUST003734,Credit Card,53.61,5.79
CUST003735,Debit Card,55.19,16.63
CUST003736,PayPal,47.29,18.57
CUST003737,Credit Card,57.19,16.46
CUST003738,Credit Card,41.34,17.38
CUST003739,Credit Card,54.69,13.93
CUST003740,Debit Card,58.02,18.32
CUST003741,Credit Card,61.97,12.45
CUST003742,Debit Card,59.11,19.82
CUST003743,Credit Card,52.25,6.55
CUST003744,Debit Card,61.03,17.14
CUST003745,Credit Card,49.09,14.62
CUST003746,PayPal,39.73,13.71
CUST003747,PayPal,30.59,15.89
CUST003748,Credit Card,48.65,17.6
CUST003749,Debit Card,51.94,17.94
CUST003750,Debit Card,51.99,7.63
CUST003751,Debit Card,40.39,7.96
CUST003752,PayPal,36.29,5.24
CUST003753,PayPal,56.81,6.98
CUST003754,PayPal,27.27,8.96
CUST003755,Debit Card,51.95,15.82
CUST003756,Debit Card,34.94,12.14
CUST003757,Debit Card,39.44,16.37
CUST003758,Credit Card,43.86,12.3
CUST003759,Credit Card,51.77,13.33
CUST003760,Credit Card,51.55,6.67
CUST003761,PayPal,55.79,16.65
CUST003762,PayPal,48.13,16.37
CUST003763,Debit Card,48.26,9.61
CUST003764,Credit Card,48.31,9.93
CUST003765,Debit Card,40.69,8.3
CUST003766,Credit Card,43.68,17.21
CUST003767,Credit Card,42.9,16.21
CUST003768,Debit Card,49.69,14.14
CUST003769,Debit Card,32.85,8.58
CUST003770,Credit Card,46.33,7.58
CUST003771,Credit Card,48.72,5.75
CUST003772,PayPal,52.79,5.68
CUST003773,Debit Card,56.67,7.81
CUST003774,Debit Card,44.09,6.51
CUST003775,Debit Card,67.3,13.34
CUST003776,Debit Card,51.69,10.37
CUST003777,Credit Card,43.3,11.67
CUST003778,PayPal,32.62,13.91
CUST003779,Debit Card,52.98,14.89
CUST003780,Credit Card,51.29,14.72
CUST003781,Credit Card,29.42,8.91
CUST003782,Credit Card,50.44,17.14
CUST003783,Credit Card,55.58,18.77
CUST003784,Credit Card,59.71,9.74
CUST003785,Debit Card,44.3,5.26
CUST003786,Debit Card,50.73,18.49
CUST003787,PayPal,43.27,18.85
CUST003788,Debit Card,41.94,5.76
CUST003789,Credit Card,44.68,5.07
CUST003790,PayPal,52.1,17.25
CUST003791,Credit Card,41.97,9.52
CUST003792,Credit Card,39.37,18.72
CUST003793,Debit Card,31.9,8.25
CUST003794,Credit Card,45.46,17.92
CUST003795,Debit Card,47.58,6.03
CUST003796,Credit Card,49.06,8.91
CUST003797,PayPal,44.58,19.6
CUST003798,Credit Card,44.24,8.47
CUST003799,Debit Card,40.46,7.0
CUST003800,Credit Card,35.12,17.86
CUST003801,Debit Card,42.58,6.77
CUST003802,Debit Card,45.28,6.46
CUST003803,PayPal,56.14,9.85
CUST003804,Debit Card,37.91,14.53
CUST003805,PayPal,60.52,15.66
CUST003806,PayPal,34.77,18.22
CUST003807,Credit Card,49.77,13.11
CUST003808,PayPal,53.65,10.9
CUST003809,Debit Card,58.0,10.38
CUST003810,Debit Card,51.21,17.7
CUST003811,PayPal,58.75,15.86
CUST003812,Credit Card,59.0,18.58
CUST003813,PayPal,43.46,19.46
CUST003814,PayPal,28.52,9.5
CUST003815,Debit Card,32.74,12.95
CUST003816,Credit Card,51.85,14.48
CUST003817,Credit Card,36.93,7.46
CUST003818,Credit Card,33.71,5.8
CUST003819,Credit Card,47.51,18.02
CUST003820,Debit Card,29.74,13.03
CUST003821,Credit Card,60.18,13.56
CUST003822,Credit Card,34.2,13.32
CUST003823,Credit Card,50.48,16.32
CUST003824,Debit Card,35.69,7.18
CUST003825,Debit Card,64.45,14.21
CUST003826,Credit Card,32.34,12.04
CUST003827,Debit Card,46.0,18.45
CUST003828,PayPal,50.06,12.79
CUST003829,Credit Card,36.15,19.14
CUST003830,Debit Card,46.34,10.3
CUST003831,Credit Card,52.01,19.5
CUST003832,Credit Card,54.79,18.13
CUST003833,Debit Card,29.37,13.76
CUST003834,PayPal,32.4,10.31
CUST003835,Credit Card,37.93,10.64
CUST003836,PayPal,37.8,16.59
CUST003837,Debit Card,34.24,13.71
CUST003838,Credit Card,31.3,11.02
CUST003839,Debit Card,38.48,14.54
CUST003840,Debit Card,44.38,16.0
CUST003841,Debit Card,44.47,5.34
CUST003842,Debit Card,56.91,6.35
CUST003843,Credit Card,44.81,6.42
CUST003844,PayPal,32.23,8.48
CUST003845,PayPal,39.26,11.4
CUST003846,Credit Card,39.43,17.05
CUST003847,Credit Card,42.65,10.27
CUST003848,PayPal,48.93,5.26
CUST003849,PayPal,52.22,12.25
CUST003850,Credit Card,53.5,19.95
CUST003851,Debit Card,48.29,10.24
CUST003852,Credit Card,43.97,19.42
CUST003853,PayPal,60.05,6.52
CUST003854,Debit Card,33.07,7.6
CUST003855,PayPal,42.44,15.86
CUST003856,Debit Card,28.29,12.52
CUST003857,PayPal,59.88,16.48
CUST003858,Debit Card,45.26,17.95
CUST003859,Credit Card,52.67,8.77
CUST003860,Credit Card,30.5,15.24
CUST003861,Debit Card,35.53,14.11
CUST003862,Debit Card,29.56,17.92
CUST003863,Credit Card,41.7,11.45
CUST003864,Credit Card,60.18,5.78
CUST003865,Debit Card,24.64,13.61
CUST003866,Debit Card,55.27,19.38
CUST003867,Credit Card,30.32,5.22
CUST003868,PayPal,48.9,8.6
CUST003869,Credit Card,42.27,9.74
CUST003870,Debit Card,37.63,16.49
CUST003871,Debit Card,42.19,9.85
CUST003872,PayPal,44.32,8.59
CUST003873,Credit Card,38.95,14.73
CUST003874,Debit Card,33.36,5.7
CUST003875,Credit Card,41.02,7.56
CUST003876,Debit Card,49.08,11.12
CUST003877,PayPal,40.83,10.33
CUST003878,Credit Card,44.16,10.21
CUST003879,Credit Card,52.14,6.63
CUST003880,PayPal,50.9,10.41
CUST003881,Debit Card,61.73,16.97
CUST003882,Debit Card,39.9,11.21
CUST003883,Credit Card,36.51,13.79
CUST003884,PayPal,34.83,7.45
CUST003885,Credit Card,53.08,6.05
CUST003886,Credit Card,62.73,18.2
CUST003887,Debit Card,47.85,9.97
CUST003888,Debit Card,41.24,10.26
CUST003889,Debit Card,36.36,18.17
CUST003890,Debit Card,44.51,15.62
CUST003891,Debit Card,43.53,16.34
CUST003892,PayPal,43.67,15.23
CUST003893,Credit Card,49.91,6.59
CUST003894,PayPal,47.28,19.37
CUST003895,Credit Card,59.86,18.64
CUST003896,Debit Card,58.25,8.54
CUST003897,PayPal,52.99,17.06
CUST003898,Credit Card,55.82,11.14
CUST003899,Debit Card,38.15,15.26
CUST003900,Debit Card,38.5,7.48
CUST003901,PayPal,53.04,13.08
CUST003902,PayPal,40.16,6.9
CUST003903,PayPal,45.24,13.04
CUST003904,Debit Card,52.14,8.65
CUST003905,Credit Card,48.49,11.79
CUST003906,Credit Card,60.04,15.02
CUST003907,PayPal,53.41,18.16
CUST003908,Credit Card,50.54,7.48
CUST003909,Debit Card,51.62,18.4
CUST003910,Credit Card,47.92,10.85
CUST003911,Debit Card,64.68,17.66
CUST003912,PayPal,36.64,12.69
CUST003913,Credit Card,58.31,17.93
CUST003914,Debit Card,62.09,14.94
CUST003915,PayPal,40.16,12.63
CUST003916,PayPal,52.1,9.69
CUST003917,PayPal,49.38,19.53
CUST003918,PayPal,42.35,17.01
CUST003919,Credit Card,54.61,10.72
CUST003920,Debit Card,50.68,7.5
CUST003921,Credit Card,40.85,16.69
CUST003922,Debit Card,51.69,19.85
CUST003923,PayPal,27.71,9.18
CUST003924,Credit Card,61.16,18.74
CUST003925,PayPal,34.19,6.88
CUST003926,Debit Card,45.53,19.28
CUST003927,PayPal,65.81,16.18
CUST003928,Credit Card,52.36,10.2
CUST003929,Credit Card,57.79,9.57
CUST003930,Debit Card,-3.52,14.65
CUST003931,Debit Card,47.41,13.9
CUST003932,Credit Card,46.54,18.78
CUST003933,Credit Card,52.44,16.49
CUST003934,Credit Card,42.3,13.11
CUST003935,Credit Card,47.9,18.91
CUST003936,Debit Card,35.15,13.89
CUST003937,Credit Card,51.3,17.75
CUST003938,Debit Card,38.67,17.61
CUST003939,Credit Card,54.67,18.79
CUST003940,Credit Card,43.45,6.01
CUST003941,PayPal,57.53,13.76
CUST003942,PayPal,60.69,12.03
CUST003943,Credit Card,55.68,12.36
CUST003944,Debit Card,41.48,11.9
CUST003945,Credit Card,47.57,17.56
CUST003946,PayPal,41.91,9.78
CUST003947,Credit Card,56.44,11.94
CUST003948,PayPal,49.06,8.01
CUST003949,Credit Card,37.83,8.78
CUST003950,Credit Card,27.33,14.91
CUST003951,Debit Card,41.76,6.75
CUST003952,PayPal,53.62,7.82
CUST003953,PayPal,52.83,12.92
CUST003954,PayPal,53.05,5.66
CUST003955,Debit Card,45.14,6.9
CUST003956,Credit Card,47.59,17.95
CUST003957,Debit Card,67.81,17.69
CUST003958,Credit Card,41.12,10.22
CUST003959,Debit Card,53.93,10.22
CUST003960,Debit Card,35.01,19.05
CUST003961,PayPal,47.13,5.39
CUST003962,Debit Card,27.4,13.7
CUST003963,Credit Card,35.47,13.96
CUST003964,Debit Card,30.14,16.82
CUST003965,Debit Card,34.81,19.28
CUST003966,Credit Card,48.47,10.34
CUST003967,PayPal,32.84,11.57
CUST003968,Credit Card,55.36,15.07
CUST003969,Credit Card,45.43,19.51
CUST003970,Credit Card,41.02,18.36
CUST003971,Debit Card,50.7,15.01
CUST003972,Debit Card,36.29,17.85
CUST003973,Credit Card,51.14,6.28
CUST003974,Credit Card,59.45,10.66
CUST003975,PayPal,46.0,5.2
CUST003976,Debit Card,56.59,7.66
CUST003977,Debit Card,40.39,14.46
CUST003978,Debit Card,37.9,18.28
CUST003979,Debit Card,55.15,14.49
CUST003980,Credit Card,55.19,14.96
CUST003981,Credit Card,41.03,6.56
CUST003982,PayPal,49.35,14.97
CUST003983,Debit Card,64.42,11.82
CUST003984,Debit Card,49.88,14.77
CUST003985,Credit Card,42.55,9.89
CUST003986,PayPal,49.19,13.72
CUST003987,Credit Card,52.05,11.36
CUST003988,Debit Card,36.21,13.38
CUST003989,Debit Card,51.01,7.21
CUST003990,PayPal,59.6,10.94
CUST003991,Credit Card,28.69,10.61
CUST003992,Debit Card,48.66,16.05
CUST003993,Debit Card,63.63,15.6
CUST003994,PayPal,50.68,18.63
CUST003995,Debit Card,44.4,14.48
CUST003996,Debit Card,43.41,9.72
CUST003997,Credit Card,49.06,16.75
CUST003998,PayPal,50.86,12.45
CUST003999,PayPal,57.13,7.9
CUST004000,PayPal,38.45,16.21
CUST004001,Credit Card,40.21,6.99
CUST004002,PayPal,51.18,7.67
CUST004003,Debit Card,52.77,16.38
CUST004004,PayPal,49.61,16.55
CUST004005,Debit Card,45.56,16.86
CUST004006,PayPal,51.35,9.4
CUST004007,PayPal,61.3,18.0
CUST004008,Credit Card,57.92,15.84
CUST004009,PayPal,54.27,17.51
CUST004010,PayPal,46.48,15.63
CUST004011,Credit Card,31.45,13.69
CUST004012,Debit Card,34.23,6.64
CUST004013,PayPal,43.25,15.66
CUST004014,PayPal,62.81,15.36
CUST004015,Debit Card,42.35,9.69
CUST004016,Credit Card,39.22,16.04
CUST004017,PayPal,59.07,13.26
CUST004018,Credit Card,32.23,13.39
CUST004019,Debit Card,33.67,10.51
CUST004020,Debit Card,48.39,6.75
CUST004021,Credit Card,39.03,8.25
CUST004022,Debit Card,41.39,16.53
CUST004023,Debit Card,37.54,9.07
CUST004024,PayPal,23.18,5.03
CUST004025,Credit Card,55.75,19.96
CUST004026,PayPal,49.32,8.16
CUST004027,Credit Card,50.61,14.83
CUST004028,PayPal,46.55,18.9
CUST004029,Debit Card,46.46,14.0
CUST004030,Credit Card,52.05,16.99
CUST004031,Credit Card,34.61,19.65
CUST004032,Credit Card,48.16,17.91
CUST004033,Credit Card,51.08,13.37
CUST004034,Debit Card,51.9,10.46
CUST004035,Debit Card,40.62,12.24
CUST004036,Debit Card,60.13,17.63
CUST004037,PayPal,47.99,17.8
CUST004038,Debit Card,51.99,17.69
CUST004039,PayPal,50.5,13.96
CUST004040,PayPal,35.3,12.15
CUST004041,Debit Card,53.27,9.67
CUST004042,Debit Card,56.92,5.05
CUST004043,Debit Card,64.48,16.47
CUST004044,PayPal,51.43,9.15
CUST004045,Credit Card,45.0,9.95
CUST004046,Debit Card,45.01,17.65
CUST004047,PayPal,31.82,5.78
CUST004048,PayPal,53.0,18.91
CUST004049,Debit Card,44.88,5.02
CUST004050,PayPal,43.56,19.09
CUST004051,Debit Card,46.28,11.82
CUST004052,PayPal,28.38,6.53
CUST004053,Credit Card,28.31,15.11
CUST004054,PayPal,38.88,18.44
CUST004055,Debit Card,34.62,11.57
CUST004056,Credit Card,46.21,15.37
CUST004057,Debit Card,44.77,19.69
CUST004058,PayPal,53.58,8.61
CUST004059,Credit Card,65.69,17.31
CUST004060,Credit Card,38.2,9.43
CUST004061,PayPal,40.69,11.4
CUST004062,Credit Card,44.5,9.23
CUST004063,Credit Card,34.96,11.69
CUST004064,Credit Card,28.54,5.08
CUST004065,Debit Card,56.18,9.55
CUST004066,Debit Card,40.55,11.68
CUST004067,Credit Card,56.11,14.48
CUST004068,PayPal,35.71,14.56
CUST004069,PayPal,47.04,13.76
CUST004070,Debit Card,48.11,9.4
CUST004071,PayPal,49.63,19.21
CUST004072,Credit Card,36.71,10.88
CUST004073,PayPal,41.29,8.25
CUST004074,Debit Card,45.03,13.32
CUST004075,Debit Card,53.61,16.23
CUST004076,Credit Card,30.98,5.18
CUST004077,Debit Card,51.28,9.15
CUST004078,Debit Card,46.86,17.37
CUST004079,Debit Card,57.33,12.61
CUST004080,PayPal,33.97,11.13
CUST004081,Debit Card,34.04,18.96
CUST004082,PayPal,37.23,6.34
CUST004083,Debit Card,68.76,14.23
CUST004084,Debit Card,59.69,10.13
CUST004085,PayPal,39.26,6.06
CUST004086,PayPal,29.66,8.21
CUST004087,Credit Card,50.04,14.42
CUST004088,Credit Card,48.08,5.42
CUST004089,PayPal,42.16,13.88
CUST004090,Debit Card,39.24,19.35
CUST004091,Credit Card,46.05,16.93
CUST004092,PayPal,59.92,10.18
CUST004093,PayPal,38.45,7.07
CUST004094,Debit Card,48.1,11.98
CUST004095,PayPal,44.46,10.89
CUST004096,Credit Card,39.11,19.58
CUST004097,Debit Card,43.71,19.85
CUST004098,PayPal,40.92,11.16
CUST004099,PayPal,33.56,7.23
CUST004100,Debit Card,45.93,18.66
CUST004101,Debit Card,43.0,16.9
CUST004102,Debit Card,46.2,12.67
CUST004103,Credit Card,48.71,10.48
CUST004104,Credit Card,39.17,11.72
CUST004105,PayPal,64.15,18.53
CUST004106,PayPal,52.64,7.77
CUST004107,Debit Card,59.88,17.1
CUST004108,PayPal,56.18,5.27
CUST004109,PayPal,50.25,18.81
CUST004110,Debit Card,50.86,12.5
CUST004111,Credit Card,45.81,8.4
CUST004112,Credit Card,43.45,5.04
CUST004113,Credit Card,51.65,13.39
CUST004114,PayPal,61.68,8.67
CUST004115,Debit Card,53.12,14.47
CUST004116,Credit Card,52.79,9.22
CUST004117,PayPal,49.99,6.32
CUST004118,Debit Card,25.92,12.58
CUST004119,Credit Card,52.61,13.47
CUST004120,Credit Card,44.92,11.79
CUST004121,Debit Card,44.49,11.87
CUST004122,PayPal,50.5,13.84
CUST004123,PayPal,42.85,12.9
CUST004124,Credit Card,34.83,6.99
CUST004125,Debit Card,47.02,7.96
CUST004126,PayPal,37.3,7.13
CUST004127,Debit Card,44.49,15.4
CUST004128,Debit Card,30.93,12.93
CUST004129,Credit Card,38.82,11.45
CUST004130,Debit Card,51.43,16.98
CUST004131,Debit Card,50.64,9.89
CUST004132,Debit Card,58.17,13.52
CUST004133,PayPal,40.48,6.12
CUST004134,Credit Card,43.1,16.17
CUST004135,Credit Card,50.93,15.43
CUST004136,Debit Card,51.24,17.04
CUST004137,Debit Card,58.23,18.27
CUST004138,PayPal,66.22,16.37
CUST004139,Credit Card,44.88,17.67
CUST004140,PayPal,32.16,10.18
CUST004141,Credit Card,54.14,10.15
CUST004142,PayPal,42.17,19.16
CUST004143,Debit Card,56.37,18.72
CUST004144,PayPal,58.53,13.23
CUST004145,Debit Card,52.21,10.5
CUST004146,Credit Card,55.73,17.99
CUST004147,Credit Card,65.47,9.85
CUST004148,Debit Card,43.96,7.3
CUST004149,Credit Card,62.34,14.59
CUST004150,PayPal,61.2,5.64
CUST004151,Debit Card,31.43,10.69
CUST004152,Credit Card,32.77,17.11
CUST004153,PayPal,56.13,9.43
CUST004154,PayPal,35.42,18.97
CUST004155,Credit Card,49.73,19.34
CUST004156,Credit Card,45.84,17.24
CUST004157,PayPal,62.92,19.81
CUST004158,Debit Card,46.69,12.96
CUST004159,Credit Card,57.13,13.54
CUST004160,Credit Card,42.07,17.54
CUST004161,Debit Card,54.17,12.39
CUST004162,Debit Card,43.21,11.1
CUST004163,Credit Card,48.62,14.22
CUST004164,Debit Card,57.01,14.86
CUST004165,PayPal,50.42,16.26
CUST004166,PayPal,33.93,15.02
CUST004167,PayPal,56.12,16.19
CUST004168,Credit Card,44.67,15.12
CUST004169,Debit Card,36.67,12.21
CUST004170,PayPal,43.61,7.02
CUST004171,Debit Card,28.58,16.78
CUST004172,PayPal,42.54,5.46
CUST004173,Debit Card,48.52,19.89
CUST004174,PayPal,65.35,17.43
CUST004175,PayPal,51.03,15.06
CUST004176,PayPal,51.52,19.5
CUST004177,PayPal,58.48,14.19
CUST004178,PayPal,42.65,5.85
CUST004179,PayPal,26.49,13.39
CUST004180,PayPal,43.22,9.16
CUST004181,PayPal,29.12,10.54
CUST004182,PayPal,54.95,11.89
CUST004183,Debit Card,48.17,16.62
CUST004184,Debit Card,45.51,12.54
CUST004185,Credit Card,54.95,12.12
CUST004186,PayPal,62.35,9.53
CUST004187,Debit Card,58.9,13.1
CUST004188,Debit Card,40.95,8.73
CUST004189,Debit Card,53.22,8.91
CUST004190,Debit Card,50.65,16.36
CUST004191,Debit Card,54.68,10.14
CUST004192,Debit Card,58.51,5.77
CUST004193,Credit Card,52.39,10.16
CUST004194,Debit Card,48.71,14.58
CUST004195,Credit Card,56.23,17.21
CUST004196,Credit Card,49.78,19.43
CUST004197,PayPal,51.49,16.19
CUST004198,PayPal,57.7,11.43
CUST004199,PayPal,42.94,9.49
CUST004200,Debit Card,51.44,6.94
CUST004201,PayPal,51.45,14.42
CUST004202,Debit Card,45.92,12.65
CUST004203,Debit Card,51.03,15.17
CUST004204,PayPal,48.85,8.56
CUST004205,PayPal,34.98,9.85
CUST004206,Credit Card,41.84,9.38
CUST004207,Credit Card,48.05,16.96
CUST004208,Debit Card,31.29,7.57
CUST004209,Debit Card,31.95,14.13
CUST004210,PayPal,43.31,5.77
CUST004211,PayPal,45.31,13.24
CUST004212,Credit Card,37.52,5.96
CUST004213,PayPal,40.99,7.64
CUST004214,Debit Card,45.33,6.7
CUST004215,PayPal,45.03,10.2
CUST004216,Credit Card,44.58,10.16
CUST004217,Debit Card,48.43,17.4
CUST004218,Credit Card,34.68,8.39
CUST004219,Credit Card,42.64,6.3
CUST004220,Debit Card,48.63,14.05
CUST004221,Credit Card,57.92,15.31
CUST004222,PayPal,55.72,9.42
CUST004223,PayPal,53.71,14.04
CUST004224,Credit Card,41.74,16.64
CUST004225,PayPal,62.38,10.21
CUST004226,Credit Card,55.29,12.88
CUST004227,PayPal,29.84,7.2
CUST004228,Credit Card,39.04,5.35
CUST004229,PayPal,59.64,19.72
CUST004230,Debit Card,25.72,9.5
CUST004231,Debit Card,59.0,9.18
CUST004232,PayPal,58.7,19.6
CUST004233,Credit Card,53.88,15.92
CUST004234,PayPal,49.92,13.78
CUST004235,Credit Card,46.99,15.49
CUST004236,PayPal,35.56,15.65
CUST004237,PayPal,58.24,16.45
CUST004238,Debit Card,39.77,6.01
CUST004239,Credit Card,42.01,11.19
CUST004240,Credit Card,31.22,9.43
CUST004241,Credit Card,49.23,6.06
CUST004242,Credit Card,48.74,11.19
CUST004243,Credit Card,32.58,14.24
CUST004244,Debit Card,34.08,7.68
CUST004245,PayPal,48.47,9.58
CUST004246,Credit Card,32.41,14.59
CUST004247,Credit Card,43.26,13.69
CUST004248,PayPal,46.0,18.03
CUST004249,Debit Card,44.33,16.87
CUST004250,Debit Card,67.03,19.48
CUST004251,Debit Card,52.52,13.96
CUST004252,PayPal,46.69,15.48
CUST004253,PayPal,36.54,17.91
CUST004254,Debit Card,48.65,17.6
CUST004255,Debit Card,58.14,15.78
CUST004256,PayPal,45.03,12.5
CUST004257,Debit Card,47.87,9.1
CUST004258,Credit Card,68.38,18.16
